timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt,gps_accuracy,gps_speed,gps_course,pressure,altitude,roll,pitch,yaw
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
203521.570754,0.03053853,-0.39188987999999997,-9.81628821,0.005015,0.000711,0.005625,-80.019623,162.243179,-157.139038,60.18769,24.830153,12.830208,16.445025,0.0,-1.0,100.891129,-0.359356,0.004081,0.040487,0.342535
